12.3515000647 4.8957953916
12.5105210383 4.8866446383
12.6695420119 4.8774938851
12.8285629855 4.8683431318
12.9875839591 4.8591923786
13.1466049327 4.8500416254
13.3056259063 4.8408908721
13.4646468800 4.8317401189
13.6236678536 4.8225893656
13.7826888272 4.8134386124
13.9417098008 4.8042878591
14.1007307744 4.7951371059
14.2597517480 4.7859863527
14.4187727216 4.7768355994
14.5777936952 4.7676848462
14.7368146688 4.7585340929
14.8958356424 4.7493833397
15.0548566160 4.7402325864
15.2138775896 4.7310818332
15.3728985632 4.7219310800
15.5319195368 4.7127803267
15.6909405104 4.7036295735
15.8499614840 4.6944788202
16.0089824576 4.6853280670
16.1680034312 4.6761773137
16.3270244048 4.6670265605
16.4860453784 4.6578758073
16.6450663520 4.6487250540
16.8040873256 4.6395743008
16.9631082992 4.6304235475
17.1221292728 4.6212727943
17.2811502464 4.6121220410
17.4401712200 4.6029712878
17.5991921936 4.5938205346
17.7582131672 4.5846697813
17.9172341408 4.5755190281
18.0762551144 4.5663682748
18.2352760880 4.5572175216
18.3942970617 4.5480667683
18.5533180353 4.5389160151
18.7123390089 4.5297652619
18.8713599825 4.5206145086
19.0303809561 4.5114637554
19.1894019297 4.5023130021
19.3484229033 4.4931622489
19.5074438769 4.4840114956
19.6664648505 4.4748607424
19.8254858241 4.4657099892
19.9845067977 4.4565592359
20.1435277713 4.4474084827
20.3025487449 4.4382577294
20.4615697185 4.4291069762
20.6205906921 4.4199562229
20.7796116657 4.4108054697
20.9386326393 4.4016547164
21.0976536129 4.3925039632
21.2566745865 4.3833532100
21.4156955601 4.3742024567
21.5747165337 4.3650517035
21.7337375073 4.3559009502
21.8927584809 4.3467501970
22.0517794545 4.3375994437
22.2108004281 4.3284486905
22.3698214017 4.3192979373
22.5288423753 4.3101471840
22.6878633489 4.3009964308
22.8468843225 4.2918456775
23.0059052961 4.2826949243
23.1649262697 4.2735441710
23.3239472433 4.2643934178
23.4829742273 4.2552426646
23.6095464551 4.1605929498
23.7361186828 4.0659432349
23.8626909106 3.9712935201
23.9892631384 3.8766438053
24.1158353662 3.7819940905
24.2424075939 3.6873443757
24.3689798217 3.5926946609
24.4955520495 3.4980449461
24.6221242773 3.4033952313
24.7486965051 3.3087455165
24.8752687328 3.2140958017
25.0018409606 3.1194460869
25.1284131884 3.0247963721
25.2549854162 2.9301466572
25.3815576439 2.8354969424
25.5081298717 2.7408472276
25.6347020995 2.6461975128
25.7612743273 2.5515477980
25.8878465551 2.4568980832
26.0144187828 2.3622483684
26.1409910106 2.2675986536
26.2675632384 2.1729489388
26.3941354662 2.0782992240
26.5207076939 1.9836495092
26.6472799217 1.8889997944
26.7738521495 1.7943500796
26.9004243773 1.6997003647
27.0269966051 1.6050506499
27.1535688328 1.5104009351
27.2801410606 1.4157512203
27.4067132884 1.3211015055
27.5332855162 1.2264517907
27.6598577439 1.1318020759
27.7864299717 1.0371523611
27.9130021995 0.9425026463
28.0395744273 0.8478529315
28.1661466551 0.7532032167
28.2927188828 0.6585535019
28.4192911106 0.5639037870
28.5458633384 0.4692540722
28.6724355662 0.3746043574
28.7990077940 0.2799546426
28.9255800217 0.1853049278
29.0521522495 0.0906552130
29.1787244773 -0.0039945018
29.3053050999 -0.0986442166
29.3174368698 -0.2571937633
29.3295686397 -0.4157433099
29.3417004096 -0.5742928566
29.3538321795 -0.7328424032
29.3659639494 -0.8913919499
29.3780957192 -1.0499414966
29.3902274891 -1.2084910432
29.4023592590 -1.3670405899
29.4144910289 -1.5255901365
29.4266227988 -1.6841396832
29.4387545687 -1.8426892299
29.4508863386 -2.0012387765
29.4630181085 -2.1597883232
29.4751498784 -2.3183378698
29.4872816483 -2.4768874165
29.4994134182 -2.6354369632
29.5115451881 -2.7939865098
29.5236769580 -2.9525360565
29.5358087279 -3.1110856031
29.5479404978 -3.2696351498
29.5600722677 -3.4281846964
29.5722040376 -3.5867342431
29.5843358074 -3.7452837898
29.5964675773 -3.9038333364
29.6085993472 -4.0623828831
29.6207311171 -4.2209324297
29.6328628870 -4.3794819764
29.6449946569 -4.5380315231
29.6571264268 -4.6965810697
29.6692581967 -4.8551306164
29.6813994838 -5.0136801630
29.5445640879 -5.0953484543
29.4077286919 -5.1770167456
29.2708932960 -5.2586850369
29.1340579001 -5.3403533282
28.9972225042 -5.4220216195
28.8603871083 -5.5036899108
28.7235517124 -5.5853582021
28.5867163165 -5.6670264934
28.4498809205 -5.7486947847
28.3130455246 -5.8303630760
28.1762101287 -5.9120313673
28.0393747328 -5.9936996586
27.9025393369 -6.0753679499
27.7657039410 -6.1570362412
27.6288685450 -6.2387045325
27.4920331491 -6.3203728238
27.3551977532 -6.4020411151
27.2183623573 -6.4837094064
27.0815269614 -6.5653776977
26.9446915655 -6.6470459889
26.8078561696 -6.7287142802
26.6710207736 -6.8103825715
26.5341853777 -6.8920508628
26.3973499818 -6.9737191541
26.2605145859 -7.0553874454
26.1236791900 -7.1370557367
25.9868437941 -7.2187240280
25.8500083981 -7.3003923193
25.7131730022 -7.3820606106
25.5763376063 -7.4637289019
25.4395022104 -7.5453971932
25.3026668145 -7.6270654845
25.1658314186 -7.7087337758
25.0289960227 -7.7904020671
24.8921606267 -7.8720703584
24.7553252308 -7.9537386497
24.6184898349 -8.0354069410
24.4816544390 -8.1170752323
24.3448190431 -8.1987435236
24.2079836472 -8.2804118149
24.0711482513 -8.3620801062
23.9343128553 -8.4437483975
23.7974774594 -8.5254166887
23.6606420635 -8.6070849800
23.5238066676 -8.6887532713
23.3869712717 -8.7704215626
23.2501358758 -8.8520898539
23.1133004798 -8.9337581452
22.9764650839 -9.0154264365
22.8396296880 -9.0970947278
22.7027942921 -9.1787630191
22.5659588962 -9.2604313104
22.4291235003 -9.3420996017
22.2922881044 -9.4237678930
22.1554527084 -9.5054361843
22.0186173125 -9.5871044756
21.8817819166 -9.6687727669
21.7449465207 -9.7504410582
21.6081111248 -9.8321093495
21.4712757289 -9.9137776408
21.3344403329 -9.9954459321
21.1976049370 -10.0771142234
21.0607695411 -10.1587825147
20.9239341452 -10.2404508060
20.7870987493 -10.3221190973
20.6502633534 -10.4037873885
20.5134279575 -10.4854556798
20.3765925615 -10.5671239711
20.2397571656 -10.6487922624
20.1029217697 -10.7304605537
19.9660863738 -10.8121288450
19.8292509779 -10.8937971363
19.6924155820 -10.9754654276
19.5555801860 -11.0571337189
19.4187447901 -11.1388020102
19.2819093942 -11.2204703015
19.1450739983 -11.3021385928
19.0082386024 -11.3838068841
18.8714032065 -11.4654751754
18.7345678106 -11.5471434667
18.5977324146 -11.6288117580
18.4608970187 -11.7104800493
18.3240616228 -11.7921483406
18.1872262269 -11.8738166319
18.0503908310 -11.9554849232
17.9135554351 -12.0371532145
17.7767200391 -12.1188215058
17.6398846432 -12.2004897970
17.5030492473 -12.2821580883
17.3662138514 -12.3638263796
17.2293784555 -12.4454946709
17.0925430596 -12.5271629622
16.9557076637 -12.6088312535
16.8188722677 -12.6904995448
16.6820368718 -12.7721678361
16.5452014759 -12.8538361274
16.4083660800 -12.9355044187
16.2715306841 -13.0171727100
16.1346952882 -13.0988410013
15.9978598922 -13.1805092926
15.8610244963 -13.2621775839
15.7241891004 -13.3438458752
15.5873537045 -13.4255141665
15.4505183086 -13.5071824578
15.3136829127 -13.5888507491
15.1768475168 -13.6705190404
15.0400121208 -13.7521873317
14.9031767249 -13.8338556230
14.7663413290 -13.9155239143
14.6295059331 -13.9971922056
14.4926705372 -14.0788604968
14.3558351413 -14.1605287881
14.2189997453 -14.2421970794
14.0821643494 -14.3238653707
13.9453289535 -14.4055336620
13.8084935576 -14.4872019533
13.6716581617 -14.5688702446
13.5348227658 -14.6505385359
13.3979873699 -14.7322068272
13.2611519739 -14.8138751185
13.1243165780 -14.8955434098
12.9874811821 -14.9772117011
12.8506457862 -15.0588799924
12.7138103903 -15.1405482837
12.5769749944 -15.2222165750
12.4401395984 -15.3038848663
12.3033042025 -15.3855531576
12.1664688066 -15.4672214489
12.0296334107 -15.5488897402
11.8927980148 -15.6305580315
11.7559626189 -15.7122263228
11.6191272230 -15.7938946141
11.4822918270 -15.8755629054
11.3454564311 -15.9572311966
11.2086210352 -16.0388994879
11.0717856393 -16.1205677792
10.9349502434 -16.2022360705
10.7981148475 -16.2839043618
10.6612794515 -16.3655726531
10.5244440556 -16.4472409444
10.3876086597 -16.5289092357
10.2507732638 -16.6105775270
10.1139378679 -16.6922458183
9.9771024720 -16.7739141096
9.8402670761 -16.8555824009
9.7034316801 -16.9372506922
9.5665962842 -17.0189189835
9.4297608883 -17.1005872748
9.2929254924 -17.1822555661
9.1560900965 -17.2639238574
9.0192547006 -17.3455921487
8.8824193046 -17.4272604400
8.7455839087 -17.5089287313
8.6087801675 -17.5905970226
8.5307384862 -17.4517798384
8.4526968050 -17.3129626543
8.3746551237 -17.1741454701
8.2966134424 -17.0353282859
8.2185717611 -16.8965111018
8.1405300798 -16.7576939176
8.0624883986 -16.6188767335
7.9844467173 -16.4800595493
7.9064050360 -16.3412423652
7.8283633547 -16.2024251810
7.7503216734 -16.0636079969
7.6722799922 -15.9247908127
7.5942383109 -15.7859736286
7.5161966296 -15.6471564444
7.4381549483 -15.5083392603
7.3601132670 -15.3695220761
7.2820715858 -15.2307048920
7.2040299045 -15.0918877078
7.1259882232 -14.9530705237
7.0479465419 -14.8142533395
6.9699048606 -14.6754361554
6.8918631794 -14.5366189712
6.8138214981 -14.3978017870
6.7357798168 -14.2589846029
6.6577381355 -14.1201674187
6.5796964542 -13.9813502346
6.5016547730 -13.8425330504
6.4236130917 -13.7037158663
6.3455714104 -13.5648986821
6.2675297291 -13.4260814980
6.1894880478 -13.2872643138
6.1114463665 -13.1484471297
6.0334046853 -13.0096299455
5.9553630040 -12.8708127614
5.8773213227 -12.7319955772
5.7992796414 -12.5931783931
5.7212379601 -12.4543612089
5.6431962789 -12.3155440248
5.5651545976 -12.1767268406
5.4871129163 -12.0379096565
5.4090712350 -11.8990924723
5.3310295537 -11.7602752881
5.2529878725 -11.6214581040
5.1749461912 -11.4826409198
5.0969045099 -11.3438237357
5.0188628286 -11.2050065515
4.9408211473 -11.0661893674
4.8627794661 -10.9273721832
4.7847377848 -10.7885549991
4.7066961035 -10.6497378149
4.6286544222 -10.5109206308
4.5506127409 -10.3721034466
4.4725710597 -10.2332862625
4.3945293784 -10.0944690783
4.3164876971 -9.9556518942
4.2384460158 -9.8168347100
4.1604043345 -9.6780175259
4.0823626533 -9.5392003417
4.0043209720 -9.4003831576
3.9262792907 -9.2615659734
3.8482376094 -9.1227487893
3.7701959281 -8.9839316051
3.6921542469 -8.8451144209
3.6141125656 -8.7062972368
3.5360708843 -8.5674800526
3.4580292030 -8.4286628685
3.3799875217 -8.2898456843
3.3019458404 -8.1510285002
3.2239041592 -8.0122113160
3.1458624779 -7.8733941319
3.0678207966 -7.7345769477
2.9897791153 -7.5957597636
2.9117374340 -7.4569425794
2.8336957528 -7.3181253953
2.7556540715 -7.1793082111
2.6776123902 -7.0404910270
2.5995707089 -6.9016738428
2.5215290276 -6.7628566587
2.4434873464 -6.6240394745
2.3654456651 -6.4852222904
2.2874039838 -6.3464051062
2.2093623025 -6.2075879220
2.1313206212 -6.0687707379
2.0532789400 -5.9299535537
1.9752372587 -5.7911363696
1.8971955774 -5.6523191854
1.8191538961 -5.5135020013
1.7411122148 -5.3746848171
1.6630705336 -5.2358676330
1.5850288523 -5.0970504488
1.5069871710 -4.9582332647
1.4289454897 -4.8194160805
1.3509038084 -4.6805988964
1.2728621272 -4.5417817122
1.1948204459 -4.4029645281
1.1167787646 -4.2641473439
1.0387370833 -4.1253301598
0.9606954020 -3.9865129756
0.8826537207 -3.8476957915
0.8046120395 -3.7088786073
0.7265703582 -3.5700614231
0.6485286769 -3.4312442390
0.5704869956 -3.2924270548
0.4924453143 -3.1536098707
0.4144036331 -3.0147926865
0.3363619518 -2.8759755024
0.2583202705 -2.7371583182
0.1802785892 -2.5983411341
0.1022369079 -2.4595239499
0.0241952267 -2.3207067658
-0.0538464546 -2.1818895816
-0.1318881359 -2.0430723975
-0.2099298172 -1.9042552133
-0.2879714985 -1.7654380292
-0.3660131797 -1.6266208450
-0.4440548610 -1.4878036609
-0.5220965423 -1.3489864767
-0.6001382236 -1.2101692926
-0.6781799049 -1.0713521084
-0.7562215861 -0.9325349242
-0.8342632674 -0.7937177401
-0.9123049487 -0.6549005559
-0.9903466300 -0.5160833718
-1.0683883113 -0.3772661876
-1.1464299925 -0.2384490035
-1.2244716738 -0.0996318193
-1.3025133551 0.0391853648
-1.3805550364 0.1780025490
-1.4585967177 0.3168197331
-1.5366383989 0.4556369173
-1.6146800802 0.5944541014
-1.6927217615 0.7332712856
-1.7707634428 0.8720884697
-1.8488051241 1.0109056539
-1.9268468054 1.1497228380
